match_date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,goal_diff,total_goals,home_result,is_competitive,home_points,away_points,match_id,source,source_match_id,source_competition_id,source_competition_name,source_generated_at_utc
2024-10-10,Saudi Arabia,Japan,0,2,FIFA World Cup qualification,,,False,-2.0,2.0,away,True,0.0,3.0,2024-10-10::Saudi Arabia::Japan,cup26_open,1218504.0,30.0,World Cup - Qualification Asia,2026-06-11T10:01:41.686Z
2024-10-10,United Arab Emirates,North Korea,1,1,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,0.0,2.0,draw,True,1.0,1.0,2024-10-10::United Arab Emirates::North Korea,historical_csv,,,,
2024-10-10,Uzbekistan,Iran,0,0,FIFA World Cup qualification,,,False,0.0,0.0,draw,True,1.0,1.0,2024-10-10::Uzbekistan::Iran,cup26_open,1218498.0,30.0,World Cup - Qualification Asia,2026-06-11T10:01:41.686Z
2024-10-10,Venezuela,Argentina,1,1,FIFA World Cup qualification,,,False,0.0,2.0,draw,True,1.0,1.0,2024-10-10::Venezuela::Argentina,cup26_open,1100275.0,34.0,World Cup - Qualification South America,2026-06-11T10:01:41.686Z
2024-10-11,Angola,Niger,2,0,African Cup of Nations qualification,Luanda,Angola,False,2.0,2.0,home,True,3.0,0.0,2024-10-11::Angola::Niger,historical_csv,,,,
2024-10-11,Benin,Rwanda,3,0,African Cup of Nations qualification,Abidjan,Ivory Coast,True,3.0,3.0,home,True,3.0,0.0,2024-10-11::Benin::Rwanda,historical_csv,,,,
2024-10-11,Bosnia and Herzegovina,Germany,1,2,UEFA Nations League,,,False,-1.0,3.0,away,True,0.0,3.0,2024-10-11::Bosnia and Herzegovina::Germany,cup26_open,1172957.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-11,Cambodia,Taiwan,3,2,Friendly,Phnom Penh,Cambodia,False,1.0,5.0,home,False,3.0,0.0,2024-10-11::Cambodia::Taiwan,historical_csv,,,,
2024-10-11,Cameroon,Kenya,4,1,African Cup of Nations qualification,Douala,Cameroon,False,3.0,5.0,home,True,3.0,0.0,2024-10-11::Cameroon::Kenya,historical_csv,,,,
2024-10-11,Chile,Brazil,1,2,FIFA World Cup qualification,,,False,-1.0,3.0,away,True,0.0,3.0,2024-10-11::Chile::Brazil,cup26_open,1100276.0,34.0,World Cup - Qualification South America,2026-06-11T10:01:41.686Z
2024-10-11,Czech Republic,Albania,2,0,UEFA Nations League,,,False,2.0,2.0,home,True,3.0,0.0,2024-10-11::Czech Republic::Albania,cup26_open,1172911.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-11,Egypt,Mauritania,2,0,African Cup of Nations qualification,Cairo,Egypt,False,2.0,2.0,home,True,3.0,0.0,2024-10-11::Egypt::Mauritania,historical_csv,,,,
2024-10-11,Equatorial Guinea,Liberia,1,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,1.0,1.0,home,True,3.0,0.0,2024-10-11::Equatorial Guinea::Liberia,historical_csv,,,,
2024-10-11,Estonia,Azerbaijan,3,1,UEFA Nations League,Tallinn,Estonia,False,2.0,4.0,home,True,3.0,0.0,2024-10-11::Estonia::Azerbaijan,historical_csv,,,,
2024-10-11,Gabon,Lesotho,0,0,African Cup of Nations qualification,Franceville,Gabon,False,0.0,0.0,draw,True,1.0,1.0,2024-10-11::Gabon::Lesotho,historical_csv,,,,
2024-10-11,Grenada,Curaçao,0,0,CONCACAF Nations League,,,False,0.0,0.0,draw,True,1.0,1.0,2024-10-11::Grenada::Curaçao,cup26_open,1201297.0,536.0,CONCACAF Nations League,2026-06-11T10:01:41.686Z
2024-10-11,Guadeloupe,Martinique,0,1,CONCACAF Nations League,Le Gosier,Guadeloupe,False,-1.0,1.0,away,True,0.0,3.0,2024-10-11::Guadeloupe::Martinique,historical_csv,,,,
2024-10-11,Guyana,Guatemala,1,3,CONCACAF Nations League,Leonora,Guyana,False,-2.0,4.0,away,True,0.0,3.0,2024-10-11::Guyana::Guatemala,historical_csv,,,,
2024-10-11,Hungary,Netherlands,1,1,UEFA Nations League,,,False,0.0,2.0,draw,True,1.0,1.0,2024-10-11::Hungary::Netherlands,cup26_open,1172958.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-11,Iceland,Wales,2,2,UEFA Nations League,Reykjavík,Iceland,False,0.0,4.0,draw,True,1.0,1.0,2024-10-11::Iceland::Wales,historical_csv,,,,
2024-10-11,Ivory Coast,Sierra Leone,4,1,African Cup of Nations,,,True,3.0,5.0,home,True,3.0,0.0,2024-10-11::Ivory Coast::Sierra Leone,cup26_open,1232465.0,36.0,Africa Cup of Nations - Qualification,2026-06-11T10:01:41.686Z
2024-10-11,Madagascar,Gambia,1,1,African Cup of Nations qualification,Casablanca,Morocco,True,0.0,2.0,draw,True,1.0,1.0,2024-10-11::Madagascar::Gambia,historical_csv,,,,
2024-10-11,Mali,Guinea-Bissau,1,0,African Cup of Nations qualification,Bamako,Mali,False,1.0,1.0,home,True,3.0,0.0,2024-10-11::Mali::Guinea-Bissau,historical_csv,,,,
2024-10-11,Mozambique,Eswatini,1,1,African Cup of Nations qualification,Maputo,Mozambique,False,0.0,2.0,draw,True,1.0,1.0,2024-10-11::Mozambique::Eswatini,historical_csv,,,,
2024-10-11,New Zealand,Tahiti,3,0,FIFA World Cup qualification,,,False,3.0,3.0,home,True,3.0,0.0,2024-10-11::New Zealand::Tahiti,cup26_open,1283598.0,33.0,World Cup - Qualification Oceania,2026-06-11T10:01:41.686Z
2024-10-11,Nigeria,Libya,1,0,African Cup of Nations qualification,Uyo,Nigeria,False,1.0,1.0,home,True,3.0,0.0,2024-10-11::Nigeria::Libya,historical_csv,,,,
2024-10-11,Saint Lucia,Saint Martin,2,1,CONCACAF Nations League,Gros Islet,Saint Lucia,False,1.0,3.0,home,True,3.0,0.0,2024-10-11::Saint Lucia::Saint Martin,historical_csv,,,,
2024-10-11,Senegal,Malawi,4,0,African Cup of Nations qualification,Diamniadio,Senegal,False,4.0,4.0,home,True,3.0,0.0,2024-10-11::Senegal::Malawi,historical_csv,,,,
2024-10-11,Sint Maarten,Puerto Rico,3,2,CONCACAF Nations League,Oranjestad,Aruba,True,1.0,5.0,home,True,3.0,0.0,2024-10-11::Sint Maarten::Puerto Rico,historical_csv,,,,
2024-10-11,Slovakia,Sweden,2,2,UEFA Nations League,,,False,0.0,4.0,draw,True,1.0,1.0,2024-10-11::Slovakia::Sweden,cup26_open,1173004.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-11,South Africa,Congo,5,0,African Cup of Nations qualification,Gqeberha,South Africa,False,5.0,5.0,home,True,3.0,0.0,2024-10-11::South Africa::Congo,historical_csv,,,,
2024-10-11,Suriname,Costa Rica,1,1,CONCACAF Nations League,Paramaribo,Suriname,False,0.0,2.0,draw,True,1.0,1.0,2024-10-11::Suriname::Costa Rica,historical_csv,,,,
2024-10-11,Syria,Tajikistan,1,0,King's Cup,Songkhla,Thailand,True,1.0,1.0,home,True,3.0,0.0,2024-10-11::Syria::Tajikistan,historical_csv,,,,
2024-10-11,Thailand,Philippines,3,1,King's Cup,Songkhla,Thailand,False,2.0,4.0,home,True,3.0,0.0,2024-10-11::Thailand::Philippines,historical_csv,,,,
2024-10-11,Tunisia,Comoros,0,1,African Cup of Nations qualification,Radès,Tunisia,False,-1.0,1.0,away,True,0.0,3.0,2024-10-11::Tunisia::Comoros,historical_csv,,,,
2024-10-11,Turkey,Montenegro,1,0,UEFA Nations League,,,False,1.0,1.0,home,True,3.0,0.0,2024-10-11::Turkey::Montenegro,cup26_open,1172914.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-11,Uganda,South Sudan,1,0,African Cup of Nations qualification,Kira,Uganda,False,1.0,1.0,home,True,3.0,0.0,2024-10-11::Uganda::South Sudan,historical_csv,,,,
2024-10-11,Ukraine,Georgia,1,0,UEFA Nations League,Poznań,Poland,True,1.0,1.0,home,True,3.0,0.0,2024-10-11::Ukraine::Georgia,historical_csv,,,,
2024-10-11,Zambia,Chad,0,0,African Cup of Nations qualification,Ndola,Zambia,False,0.0,0.0,draw,True,1.0,1.0,2024-10-11::Zambia::Chad,historical_csv,,,,
2024-10-12,Antigua and Barbuda,Dominican Republic,0,5,CONCACAF Nations League,Hamilton,Bermuda,True,-5.0,5.0,away,True,0.0,3.0,2024-10-12::Antigua and Barbuda::Dominican Republic,historical_csv,,,,
2024-10-12,Aruba,Haiti,1,3,CONCACAF Nations League,,,False,-2.0,4.0,away,True,0.0,3.0,2024-10-12::Aruba::Haiti,cup26_open,1201299.0,536.0,CONCACAF Nations League,2026-06-11T10:01:41.686Z
2024-10-12,Bahamas,United States Virgin Islands,3,1,CONCACAF Nations League,Bridgetown,Barbados,True,2.0,4.0,home,True,3.0,0.0,2024-10-12::Bahamas::United States Virgin Islands,historical_csv,,,,
2024-10-12,Belarus,Northern Ireland,0,0,UEFA Nations League,Zalaegerszeg,Hungary,True,0.0,0.0,draw,True,1.0,1.0,2024-10-12::Belarus::Northern Ireland,historical_csv,,,,
2024-10-12,Bermuda,Dominica,6,1,CONCACAF Nations League,Hamilton,Bermuda,False,5.0,7.0,home,True,3.0,0.0,2024-10-12::Bermuda::Dominica,historical_csv,,,,
2024-10-12,Bulgaria,Luxembourg,0,0,UEFA Nations League,Plovdiv,Bulgaria,False,0.0,0.0,draw,True,1.0,1.0,2024-10-12::Bulgaria::Luxembourg,historical_csv,,,,
2024-10-12,Cayman Islands,British Virgin Islands,1,0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True,1.0,1.0,home,True,3.0,0.0,2024-10-12::Cayman Islands::British Virgin Islands,historical_csv,,,,
2024-10-12,Croatia,Scotland,2,1,UEFA Nations League,,,False,1.0,3.0,home,True,3.0,0.0,2024-10-12::Croatia::Scotland,cup26_open,1172959.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-12,Cyprus,Romania,0,3,UEFA Nations League,Larnaca,Cyprus,False,-3.0,3.0,away,True,0.0,3.0,2024-10-12::Cyprus::Romania,historical_csv,,,,
2024-10-12,Guinea,Ethiopia,4,1,African Cup of Nations qualification,Ebimpé,Ivory Coast,True,3.0,5.0,home,True,3.0,0.0,2024-10-12::Guinea::Ethiopia,historical_csv,,,,
2024-10-12,Lithuania,Kosovo,1,2,UEFA Nations League,Kaunas,Lithuania,False,-1.0,3.0,away,True,0.0,3.0,2024-10-12::Lithuania::Kosovo,historical_csv,,,,
2024-10-12,Morocco,Central African Republic,5,0,African Cup of Nations qualification,Oujda,Morocco,False,5.0,5.0,home,True,3.0,0.0,2024-10-12::Morocco::Central African Republic,historical_csv,,,,
2024-10-12,Peru,Uruguay,1,0,FIFA World Cup qualification,,,False,1.0,1.0,home,True,3.0,0.0,2024-10-12::Peru::Uruguay,cup26_open,1100277.0,34.0,World Cup - Qualification South America,2026-06-11T10:01:41.686Z
2024-10-12,Poland,Portugal,1,3,UEFA Nations League,,,False,-2.0,4.0,away,True,0.0,3.0,2024-10-12::Poland::Portugal,cup26_open,1172960.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-12,Serbia,Switzerland,2,0,UEFA Nations League,,,False,2.0,2.0,home,True,3.0,0.0,2024-10-12::Serbia::Switzerland,cup26_open,1172961.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-12,Spain,Denmark,1,0,UEFA Nations League,,,False,1.0,1.0,home,True,3.0,0.0,2024-10-12::Spain::Denmark,cup26_open,1172962.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-12,Turks and Caicos Islands,Anguilla,2,1,CONCACAF Nations League,Belmopan,Belize,True,1.0,3.0,home,True,3.0,0.0,2024-10-12::Turks and Caicos Islands::Anguilla,historical_csv,,,,
2024-10-12,United States,Panama,2,0,Friendly,Austin,United States,False,2.0,2.0,home,False,3.0,0.0,2024-10-12::United States::Panama,historical_csv,,,,
2024-10-12,Vanuatu,Samoa,4,1,FIFA World Cup qualification,Port Vila,Vanuatu,False,3.0,5.0,home,True,3.0,0.0,2024-10-12::Vanuatu::Samoa,historical_csv,,,,
2024-10-12,Vietnam,India,1,1,Friendly,Nam Định,Vietnam,False,0.0,2.0,draw,False,1.0,1.0,2024-10-12::Vietnam::India,historical_csv,,,,
2024-10-13,Andorra,San Marino,2,0,Friendly,Andorra la Vella,Andorra,False,2.0,2.0,home,False,3.0,0.0,2024-10-13::Andorra::San Marino,historical_csv,,,,
2024-10-13,Armenia,North Macedonia,0,2,UEFA Nations League,Yerevan,Armenia,False,-2.0,2.0,away,True,0.0,3.0,2024-10-13::Armenia::North Macedonia,historical_csv,,,,
2024-10-13,Austria,Norway,5,1,UEFA Nations League,,,False,4.0,6.0,home,True,3.0,0.0,2024-10-13::Austria::Norway,cup26_open,1172918.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-13,Burundi,Burkina Faso,0,2,African Cup of Nations qualification,Abidjan,Ivory Coast,True,-2.0,2.0,away,True,0.0,3.0,2024-10-13::Burundi::Burkina Faso,historical_csv,,,,
2024-10-13,Faroe Islands,Latvia,1,1,UEFA Nations League,Tórshavn,Faroe Islands,False,0.0,2.0,draw,True,1.0,1.0,2024-10-13::Faroe Islands::Latvia,historical_csv,,,,
2024-10-13,Finland,England,1,3,UEFA Nations League,,,False,-2.0,4.0,away,True,0.0,3.0,2024-10-13::Finland::England,cup26_open,1172916.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-13,Greece,Republic of Ireland,2,0,UEFA Nations League,Piraeus,Greece,False,2.0,2.0,home,True,3.0,0.0,2024-10-13::Greece::Republic of Ireland,historical_csv,,,,
2024-10-13,Kazakhstan,Slovenia,0,1,UEFA Nations League,Astana,Kazakhstan,False,-1.0,1.0,away,True,0.0,3.0,2024-10-13::Kazakhstan::Slovenia,historical_csv,,,,
2024-10-13,Liechtenstein,Gibraltar,0,0,UEFA Nations League,Vaduz,Liechtenstein,False,0.0,0.0,draw,True,1.0,1.0,2024-10-13::Liechtenstein::Gibraltar,historical_csv,,,,
2024-10-13,Malta,Moldova,1,0,UEFA Nations League,Ta' Qali,Malta,False,1.0,1.0,home,True,3.0,0.0,2024-10-13::Malta::Moldova,historical_csv,,,,
2024-10-13,Montserrat,Bonaire,0,1,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,True,-1.0,1.0,away,True,0.0,3.0,2024-10-13::Montserrat::Bonaire,historical_csv,,,,
2024-10-13,Myanmar,Sri Lanka,0,0,Friendly,Yangon,Myanmar,False,0.0,0.0,draw,False,1.0,1.0,2024-10-13::Myanmar::Sri Lanka,historical_csv,,,,
2024-10-13,Saint Vincent and the Grenadines,El Salvador,2,1,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False,1.0,3.0,home,True,3.0,0.0,2024-10-13::Saint Vincent and the Grenadines::El Salvador,historical_csv,,,,
2024-10-14,Aruba,Haiti,3,5,CONCACAF Nations League,Oranjestad,Aruba,False,-2.0,8.0,away,True,0.0,3.0,2024-10-14::Aruba::Haiti,historical_csv,,,,
2024-10-14,Azerbaijan,Slovakia,1,3,UEFA Nations League,Baku,Azerbaijan,False,-2.0,4.0,away,True,0.0,3.0,2024-10-14::Azerbaijan::Slovakia,historical_csv,,,,
2024-10-14,Belgium,France,1,2,UEFA Nations League,,,False,-1.0,3.0,away,True,0.0,3.0,2024-10-14::Belgium::France,cup26_open,1172963.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-14,Bosnia and Herzegovina,Hungary,0,2,UEFA Nations League,,,False,-2.0,2.0,away,True,0.0,3.0,2024-10-14::Bosnia and Herzegovina::Hungary,cup26_open,1172965.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-14,Curaçao,Grenada,1,0,CONCACAF Nations League,,,False,1.0,1.0,home,True,3.0,0.0,2024-10-14::Curaçao::Grenada,cup26_open,1201305.0,536.0,CONCACAF Nations League,2026-06-11T10:01:41.686Z
2024-10-14,Estonia,Sweden,0,3,UEFA Nations League,,,False,-3.0,3.0,away,True,0.0,3.0,2024-10-14::Estonia::Sweden,cup26_open,1173011.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-14,Eswatini,Mozambique,0,3,African Cup of Nations qualification,Mbombela,South Africa,True,-3.0,3.0,away,True,0.0,3.0,2024-10-14::Eswatini::Mozambique,historical_csv,,,,
2024-10-14,Gambia,Madagascar,1,0,African Cup of Nations qualification,El Jadida,Morocco,True,1.0,1.0,home,True,3.0,0.0,2024-10-14::Gambia::Madagascar,historical_csv,,,,
2024-10-14,Georgia,Albania,0,1,UEFA Nations League,Tbilisi,Georgia,False,-1.0,1.0,away,True,0.0,3.0,2024-10-14::Georgia::Albania,historical_csv,,,,
2024-10-14,Germany,Netherlands,1,0,UEFA Nations League,,,False,1.0,1.0,home,True,3.0,0.0,2024-10-14::Germany::Netherlands,cup26_open,1172966.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-14,Iceland,Turkey,2,4,UEFA Nations League,,,False,-2.0,6.0,away,True,0.0,3.0,2024-10-14::Iceland::Turkey,cup26_open,1172921.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-14,Italy,Israel,4,1,UEFA Nations League,Udine,Italy,False,3.0,5.0,home,True,3.0,0.0,2024-10-14::Italy::Israel,historical_csv,,,,
2024-10-14,Jamaica,Honduras,0,0,CONCACAF Nations League,Kingston,Jamaica,False,0.0,0.0,draw,True,1.0,1.0,2024-10-14::Jamaica::Honduras,historical_csv,,,,
2024-10-14,Kenya,Cameroon,0,1,African Cup of Nations qualification,Kampala,Uganda,True,-1.0,1.0,away,True,0.0,3.0,2024-10-14::Kenya::Cameroon,historical_csv,,,,
2024-10-14,Liberia,Equatorial Guinea,1,2,African Cup of Nations qualification,Monrovia,Liberia,False,-1.0,3.0,away,True,0.0,3.0,2024-10-14::Liberia::Equatorial Guinea,historical_csv,,,,
2024-10-14,New Zealand,Malaysia,4,0,Friendly,,,False,4.0,4.0,home,False,3.0,0.0,2024-10-14::New Zealand::Malaysia,cup26_open,1298894.0,10.0,Friendlies,2026-06-11T10:01:41.686Z
2024-10-14,Nicaragua,French Guiana,3,2,CONCACAF Nations League,Managua,Nicaragua,False,1.0,5.0,home,True,3.0,0.0,2024-10-14::Nicaragua::French Guiana,historical_csv,,,,
2024-10-14,Puerto Rico,Sint Maarten,2,1,CONCACAF Nations League,Oranjestad,Aruba,True,1.0,3.0,home,True,3.0,0.0,2024-10-14::Puerto Rico::Sint Maarten,historical_csv,,,,
2024-10-14,Saint Lucia,Saint Martin,0,4,CONCACAF Nations League,Gros Islet,Saint Lucia,False,-4.0,4.0,away,True,0.0,3.0,2024-10-14::Saint Lucia::Saint Martin,historical_csv,,,,
2024-10-14,Tajikistan,Philippines,0,3,King's Cup,Songkhla,Thailand,True,-3.0,3.0,away,True,0.0,3.0,2024-10-14::Tajikistan::Philippines,historical_csv,,,,
2024-10-14,Thailand,Syria,2,1,King's Cup,Songkhla,Thailand,False,1.0,3.0,home,True,3.0,0.0,2024-10-14::Thailand::Syria,historical_csv,,,,
2024-10-14,Togo,Algeria,0,1,African Cup of Nations qualification,Lomé,Togo,False,-1.0,1.0,away,True,0.0,3.0,2024-10-14::Togo::Algeria,historical_csv,,,,
2024-10-14,Trinidad and Tobago,Cuba,3,1,CONCACAF Nations League,Bacolet,Trinidad and Tobago,False,2.0,4.0,home,True,3.0,0.0,2024-10-14::Trinidad and Tobago::Cuba,historical_csv,,,,
2024-10-14,Ukraine,Czech Republic,1,1,UEFA Nations League,,,False,0.0,2.0,draw,True,1.0,1.0,2024-10-14::Ukraine::Czech Republic,cup26_open,1172920.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-14,Wales,Montenegro,1,0,UEFA Nations League,Cardiff,Wales,False,1.0,1.0,home,True,3.0,0.0,2024-10-14::Wales::Montenegro,historical_csv,,,,
2024-10-14,Zimbabwe,Namibia,3,1,African Cup of Nations qualification,Johannesburg,South Africa,True,2.0,4.0,home,True,3.0,0.0,2024-10-14::Zimbabwe::Namibia,historical_csv,,,,
2024-10-15,Barbados,Bahamas,6,2,CONCACAF Nations League,Bridgetown,Barbados,False,4.0,8.0,home,True,3.0,0.0,2024-10-15::Barbados::Bahamas,historical_csv,,,,
2024-10-15,Belarus,Luxembourg,1,1,UEFA Nations League,Zalaegerszeg,Hungary,True,0.0,2.0,draw,True,1.0,1.0,2024-10-15::Belarus::Luxembourg,historical_csv,,,,
2024-10-15,Belize,Turks and Caicos Islands,3,0,CONCACAF Nations League,Belmopan,Belize,False,3.0,3.0,home,True,3.0,0.0,2024-10-15::Belize::Turks and Caicos Islands,historical_csv,,,,
2024-10-15,Bermuda,Dominica,3,2,CONCACAF Nations League,Hamilton,Bermuda,False,1.0,5.0,home,True,3.0,0.0,2024-10-15::Bermuda::Dominica,historical_csv,,,,
2024-10-15,Botswana,Cape Verde,1,0,African Cup of Nations,,,True,1.0,1.0,home,True,3.0,0.0,2024-10-15::Botswana::Cape Verde,cup26_open,1232482.0,36.0,Africa Cup of Nations - Qualification,2026-06-11T10:01:41.686Z
2024-10-15,Canada,Panama,2,1,Friendly,,,False,1.0,3.0,home,False,3.0,0.0,2024-10-15::Canada::Panama,cup26_open,1294672.0,10.0,Friendlies,2026-06-11T10:01:41.686Z
2024-10-15,Chad,Zambia,0,1,African Cup of Nations qualification,Yaoundé,Cameroon,True,-1.0,1.0,away,True,0.0,3.0,2024-10-15::Chad::Zambia,historical_csv,,,,
2024-10-15,China,Indonesia,2,1,FIFA World Cup qualification,Qingdao,China,False,1.0,3.0,home,True,3.0,0.0,2024-10-15::China::Indonesia,historical_csv,,,,
2024-10-15,Colombia,Chile,4,0,FIFA World Cup qualification,,,False,4.0,4.0,home,True,3.0,0.0,2024-10-15::Colombia::Chile,cup26_open,1100280.0,34.0,World Cup - Qualification South America,2026-06-11T10:01:41.686Z
2024-10-15,Comoros,Tunisia,1,1,African Cup of Nations qualification,Abidjan,Ivory Coast,True,0.0,2.0,draw,True,1.0,1.0,2024-10-15::Comoros::Tunisia,historical_csv,,,,
2024-10-15,Congo,South Africa,1,1,African Cup of Nations qualification,Brazzaville,Congo,False,0.0,2.0,draw,True,1.0,1.0,2024-10-15::Congo::South Africa,historical_csv,,,,
2024-10-15,Costa Rica,Guatemala,3,0,CONCACAF Nations League,San José,Costa Rica,False,3.0,3.0,home,True,3.0,0.0,2024-10-15::Costa Rica::Guatemala,historical_csv,,,,
2024-10-15,Dominican Republic,Antigua and Barbuda,5,0,CONCACAF Nations League,Hamilton,Bermuda,True,5.0,5.0,home,True,3.0,0.0,2024-10-15::Dominican Republic::Antigua and Barbuda,historical_csv,,,,
2024-10-15,Ethiopia,Guinea,0,3,African Cup of Nations qualification,Ebimpé,Ivory Coast,True,-3.0,3.0,away,True,0.0,3.0,2024-10-15::Ethiopia::Guinea,historical_csv,,,,
2024-10-15,Guadeloupe,Martinique,0,0,CONCACAF Nations League,Le Gosier,Guadeloupe,False,0.0,0.0,draw,True,1.0,1.0,2024-10-15::Guadeloupe::Martinique,historical_csv,,,,
2024-10-15,Guinea-Bissau,Mali,0,0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,0.0,0.0,draw,True,1.0,1.0,2024-10-15::Guinea-Bissau::Mali,historical_csv,,,,
2024-10-15,Haiti,Aruba,5,3,CONCACAF Nations League,,,False,2.0,8.0,home,True,3.0,0.0,2024-10-15::Haiti::Aruba,cup26_open,1201307.0,536.0,CONCACAF Nations League,2026-06-11T10:01:41.686Z
2024-10-15,Hong Kong,Cambodia,3,0,Friendly,Hong Kong,Hong Kong,False,3.0,3.0,home,False,3.0,0.0,2024-10-15::Hong Kong::Cambodia,historical_csv,,,,
2024-10-15,Iran,Qatar,4,1,FIFA World Cup qualification,,,False,3.0,5.0,home,True,3.0,0.0,2024-10-15::Iran::Qatar,cup26_open,1218509.0,30.0,World Cup - Qualification Asia,2026-06-11T10:01:41.686Z
2024-10-15,Japan,Australia,1,1,FIFA World Cup qualification,,,False,0.0,2.0,draw,True,1.0,1.0,2024-10-15::Japan::Australia,cup26_open,1218515.0,30.0,World Cup - Qualification Asia,2026-06-11T10:01:41.686Z
2024-10-15,Jordan,Oman,4,0,FIFA World Cup qualification,Amman,Jordan,False,4.0,4.0,home,True,3.0,0.0,2024-10-15::Jordan::Oman,historical_csv,,,,
2024-10-15,Kosovo,Cyprus,3,0,UEFA Nations League,Pristina,Kosovo,False,3.0,3.0,home,True,3.0,0.0,2024-10-15::Kosovo::Cyprus,historical_csv,,,,
2024-10-15,Kyrgyzstan,North Korea,1,0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,1.0,1.0,home,True,3.0,0.0,2024-10-15::Kyrgyzstan::North Korea,historical_csv,,,,
2024-10-15,Lesotho,Gabon,0,2,African Cup of Nations qualification,Durban,South Africa,True,-2.0,2.0,away,True,0.0,3.0,2024-10-15::Lesotho::Gabon,historical_csv,,,,
2024-10-15,Lithuania,Romania,1,2,UEFA Nations League,Kaunas,Lithuania,False,-1.0,3.0,away,True,0.0,3.0,2024-10-15::Lithuania::Romania,historical_csv,,,,
2024-10-15,Malawi,Senegal,0,1,African Cup of Nations qualification,Lilongwe,Malawi,False,-1.0,1.0,away,True,0.0,3.0,2024-10-15::Malawi::Senegal,historical_csv,,,,
2024-10-15,Mauritania,Egypt,0,1,African Cup of Nations qualification,Nouakchott,Mauritania,False,-1.0,1.0,away,True,0.0,3.0,2024-10-15::Mauritania::Egypt,historical_csv,,,,
2024-10-15,Morocco,Central African Republic,4,0,African Cup of Nations qualification,Oujda,Morocco,False,4.0,4.0,home,True,3.0,0.0,2024-10-15::Morocco::Central African Republic,historical_csv,,,,
2024-10-15,Niger,Angola,0,1,African Cup of Nations qualification,Casablanca,Morocco,True,-1.0,1.0,away,True,0.0,3.0,2024-10-15::Niger::Angola,historical_csv,,,,
2024-10-15,Northern Ireland,Bulgaria,5,0,UEFA Nations League,Belfast,Northern Ireland,False,5.0,5.0,home,True,3.0,0.0,2024-10-15::Northern Ireland::Bulgaria,historical_csv,,,,
2024-10-15,Palestine,Kuwait,2,2,FIFA World Cup qualification,Al Rayyan,Qatar,True,0.0,4.0,draw,True,1.0,1.0,2024-10-15::Palestine::Kuwait,historical_csv,,,,
2024-10-15,Paraguay,Venezuela,2,1,FIFA World Cup qualification,,,False,1.0,3.0,home,True,3.0,0.0,2024-10-15::Paraguay::Venezuela,cup26_open,1100279.0,34.0,World Cup - Qualification South America,2026-06-11T10:01:41.686Z
2024-10-15,Poland,Croatia,3,3,UEFA Nations League,,,False,0.0,6.0,draw,True,1.0,1.0,2024-10-15::Poland::Croatia,cup26_open,1172967.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
2024-10-15,Rwanda,Benin,2,1,African Cup of Nations qualification,Kigali,Rwanda,False,1.0,3.0,home,True,3.0,0.0,2024-10-15::Rwanda::Benin,historical_csv,,,,
2024-10-15,Saint Kitts and Nevis,Cayman Islands,1,1,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,False,0.0,2.0,draw,True,1.0,1.0,2024-10-15::Saint Kitts and Nevis::Cayman Islands,historical_csv,,,,
2024-10-15,Saudi Arabia,Bahrain,0,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,0.0,0.0,draw,True,1.0,1.0,2024-10-15::Saudi Arabia::Bahrain,historical_csv,,,,
2024-10-15,Scotland,Portugal,0,0,UEFA Nations League,,,False,0.0,0.0,draw,True,1.0,1.0,2024-10-15::Scotland::Portugal,cup26_open,1172968.0,5.0,UEFA Nations League,2026-06-11T10:01:41.686Z
